Total Number of Aligned Reads:	7997623	Total Number of Mapped Genomes:	2412
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|420247|org|Methanobrevibacter_smithii_ATCC_35061	0.6141444028776687	0.45550859299069235	3642986.0	0.45550859299069235	0.0	0.6093289672382424	0.45329801333400976	3625306.6172943832	0.45183412621475155	0.003498289429246665
ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703	0.15343022856150174	0.14696279131937076	1175353.0	0.14696054065064082	2.250668729946385e-06	0.1285444906037672	0.1293316658714765	1034345.9056020355	0.11989449865291224	0.024523036407192486
ti|349741|org|Akkermansia_muciniphila_ATCC_BAA-835	0.054497240871488724	0.04065445445477987	325139.0	0.04065420438047655	2.500743033273761e-07	0.05448889738878603	0.04062666291799871	324916.7337662336	0.04061481767770249	1.6504904019606827e-05
ti|657321|org|Ruminococcus_bromii_L2-63	0.03733080471773945	0.032108790324325114	256794.0	0.03209391090327714	1.4879421047978881e-05	0.036673466700833796	0.028705570832463296	229576.3335178376	0.028451578675313904	0.0008530034486496801
ti|565042|org|Bifidobacterium_longum_subsp._longum_JCM_1217	0.03669464106751125	0.024676081880828843	197350.0	0.024668329577425693	7.75230340314866e-06	0.006148840189713404	0.003970968966521007	31758.31273893464	2.7508173366011378e-06	0.027294109762363142
ti|435590|org|Bacteroides_vulgatus_ATCC_8482	0.022850846400322863	0.017945206969620847	143519.0	0.017923450505231368	2.1756464389481723e-05	0.018880311658906274	0.013436374536488379	107459.0580296338	0.012604995259216394	0.0035080423270764326
ti|435591|org|Parabacteroides_distasonis_ATCC_8503	0.012488417868327049	0.012019821389430335	96130.0	0.01199693959067588	2.288179875445492e-05	0.01199072474972563	0.011227197422045095	89790.89232808855	0.010947752851065872	0.0010733189098810984
ti|700015|org|Coriobacterium_glomerans_PW2	0.009668215825403713	0.1059594832114492	847424.0	0.10595023046222608	9.252749223112918e-06	0.006144100833769668	0.09710258363852098	776589.8562668591	0.0946364938682406	0.0045287205961071185
ti|226186|org|Bacteroides_thetaiotaomicron_VPI-5482	0.007121252943850636	0.01212847867422608	96999.0	0.012113849327481429	1.4629346744651504e-05	0.004949206513330643	0.008666058580350511	69307.8694215586	0.007606385047157137	0.004914460208989596
ti|717959|org|Alistipes_shahii_WAL_8301	0.006681556649574339	0.007129368313560166	57018.0	0.007126617496223566	2.7508173366011378e-06	0.0045558154029037646	0.004205893421726499	33637.14996514855	0.0038037551907610548	0.0017676502130695583
ti|515620|org|Eubacterium_eligens_ATCC_27750	0.00596817399480684	0.012547353132299434	100349.0	0.012452825045641686	9.452808665774818e-05	0.004584576182703421	0.00930055640727302	74382.34383560407	0.008886515405889975	0.0016762480552034024
ti|657319|org|Eubacterium_siraeum_70/3	0.0036177732932302065	0.003725231859516259	29793.0	0.0036992241319702118	2.600772754604712e-05	0.0021709962170239623	0.0017328154050529495	13858.404338205784	0.0016633692285820424	0.0012513718138501902
ti|536056|org|Escherichia_coli_DH1	0.003400152874493738	0.002818462435651193	22541.0	0.0028167119155279013	1.750520123291633e-06	0.00026650491961815965	0.0001739827883272785	1391.448749530374	8.752600616458165e-07	0.0026990519558123707
ti|245018|org|butyrate-producing_bacterium_SSC/2	0.0033179512382300845	0.003929167453879734	31424.0	0.003909161509613544	2.0005944266190093e-05	0.0030205004851446135	0.002591165209437633	20723.16247579823	0.0024551044729165155	0.0004572608636341073
ti|657313|org|Ruminococcus_torques_L2-14	0.00236609377107208	0.003787375323893112	30290.0	0.0037647435994419844	2.263172445112754e-05	0.0020473476624200426	0.002509932359348323	20073.492765568415	0.002202779500859193	0.0010044234393144062
ti|657322|org|Faecalibacterium_prausnitzii_SL3/3	0.0022586961568470316	0.006601711533539403	52798.0	0.006558198604760439	4.3512928778963446e-05	0.0021566807088110613	0.004785647135378747	38273.80159978918	0.004534847416538639	0.0006519437087744697
ti|566546|org|Escherichia_coli_W	0.002228278480502277	0.0014883172162528792	11903.0	0.0014833157301863316	5.001486066547523e-06	0.00022370907297483667	0.0001441405030141442	1152.781402137489	1.2503715166368806e-07	0.0023912104884163707
ti|469008|org|Escherichia_coli_BL21(DE3)	0.0018908537306844139	0.0009904192783280732	7921.0	0.0009882936467497906	2.1256315782826973e-06	0.00020296539298266956	0.0001298812677790888	1038.7414144591994	1.2503715166368806e-07	0.0021980280890959727
ti|718252|org|Faecalibacterium_prausnitzii_L2-6	0.0018643534413199131	0.0017442682657084487	13950.0	0.001744143228556785	1.2503715166368806e-07	0.0018786036289196132	0.0017801737799135785	14237.158766233773	0.0018219163368915988	8.252452009803413e-06
ti|479437|org|Eggerthella_lenta_DSM_2243	0.0018458272120100523	0.015267911478197959	122107.0	0.015254157391514953	1.3754086683005687e-05	0.001194801667977281	0.007436341859258344	59473.058689467296	0.004739783308115424	0.006054423920707441
