Total Number of Aligned Reads:	5870837	Total Number of Mapped Genomes:	2314
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|515619|org|Eubacterium_rectale_ATCC_33656	0.24707409775164335	0.2108482998250505	1237856.0	0.21076790243026675	8.039739478374208e-05	0.07321030701538334	0.06050477455506439	355213.66913453053	0.018789484361429215	0.15353381468434568
ti|435590|org|Bacteroides_vulgatus_ATCC_8482	0.19639797120395217	0.14342741929302413	842039.0	0.14322966214187177	0.00019775715115238253	0.16785378652203778	0.11321912634369596	664691.036046245	0.10730633468447515	0.022395443784250867
ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703	0.13735600486997757	0.09290583267769144	545435.0	0.0929054920107644	3.4066692704975457e-07	0.11615610594947506	0.08167856948353987	479521.56783103675	0.0760339624486253	0.0158561717860673
ti|226186|org|Bacteroides_thetaiotaomicron_VPI-5482	0.08170166436275704	0.12253823432672377	719402.0	0.12127674469585853	0.001261489630865241	0.04835732026707245	0.07793713594796214	457556.2213973262	0.06781656516779465	0.04173510523286543
ti|565042|org|Bifidobacterium_longum_subsp._longum_JCM_1217	0.07044571090127147	0.03889871239824918	228368.0	0.03889871239824918	0.0	0.010963295501562487	0.005971600970211913	35058.295925155995	1.6522345961913098e-05	0.04021300540280713
ti|515620|org|Eubacterium_eligens_ATCC_27750	0.04871732220081966	0.060396328496260414	354577.0	0.060281864408771695	0.00011446408748871753	0.048774217555597785	0.05618406573307392	329847.4919161625	0.05024939374061995	0.03736758489462406
ti|245018|org|butyrate-producing_bacterium_SSC/2	0.043725891055074025	0.030869022594222938	181227.0	0.030648951759348796	0.00022007083487414144	0.04331703969995838	0.028945784300309415	169935.98146427562	0.028391863034180644	0.0018707724298937273
ti|657322|org|Faecalibacterium_prausnitzii_SL3/3	0.041388267279156045	0.06230661828969191	365792.0	0.0622894146098759	1.7203679816012607e-05	0.0395334536231306	0.056989082202311296	334573.6123893706	0.057059325612344544	0.0011282888623887872
ti|657321|org|Ruminococcus_bromii_L2-63	0.0291993724280954	0.02157494749045153	126663.0	0.02155569980907322	1.9247681378311135e-05	0.028817607179841914	0.02051483290078992	120439.24004277478	0.02037137123718475	0.0007324338931569723
ti|709991|org|Odoribacter_splanchnicus_DSM_20712	0.01571109000237821	0.009129192311079323	53596.0	0.009126807642589975	2.384668489348282e-06	0.016341021622255113	0.009413769148555072	55266.70422679561	0.008894983798732617	0.0047768316510916585
ti|693979|org|Bacteroides_helcogenes_P_36-108	0.010594555173574096	0.06355005257342351	373092.0	0.06347169918020207	7.835339322144355e-05	0.02870488214005858	0.10100932452376117	593009.2797591045	0.08888664427235844	0.043714209745560985
ti|657313|org|Ruminococcus_torques_L2-14	0.008982783067258667	0.015269884004614674	89647.0	0.01495681109865595	0.00031307290595872445	0.010868339320774523	0.014330541845847271	84132.27529864846	0.011450667085459876	0.008940633166957285
ti|435591|org|Parabacteroides_distasonis_ATCC_8503	0.008306526382104993	0.007989661440097894	46906.0	0.007972457760281881	1.7203679816012607e-05	0.008750463943361618	0.008827137433256225	51822.68504724568	0.008288085668193479	0.004128712822379501
ti|536056|org|Escherichia_coli_DH1	0.007059400670163951	0.0047228359431542724	27727.0	0.004719429273883775	3.406669270497546e-06	0.0005622710726093081	0.0003055848299494974	1794.0387263062175	2.7253354163980366e-06	0.004664922565555814
ti|679935|org|Alistipes_finegoldii_DSM_17242	0.004998545210572269	0.006119911010985316	35929.0	0.006118889010204167	1.0220007811492638e-06	0.003559036719542613	0.004494424470848082	26386.033477160345	0.0044296920524279585	0.0012274229381602658
ti|566546|org|Escherichia_coli_W	0.00489484465123562	0.002371212145729817	13921.0	0.002365250474506446	5.961671223370705e-06	0.0004779049060847652	0.0002503096369195973	1469.527077884138	0.0	0.004149834171856585
ti|717608|org|Clostridium_cf._saccharolyticum_K10	0.0038133819774272826	0.010456771325792216	61390.0	0.010297850204323507	0.00015892112146871052	0.0031246072687794667	0.006315485001806551	37077.18302155096	0.0023047820949551145	0.012291603394882195
ti|295405|org|Bacteroides_fragilis_YCH46	0.003776345967961793	0.004708016931827608	27640.0	0.00469967059211489	8.346339712718987e-06	0.011388682622100044	0.009253147192572113	54323.718904598485	0.0002129168294060966	0.04092227394492472
ti|568816|org|Acidaminococcus_intestini_RyC-MR95	0.0037352793185097795	0.0023160241035477566	13597.0	0.002315513103157182	5.110003905746319e-07	0.0034307537804227025	0.0020539538111364977	12058.428030711162	0.0019719505072275044	0.000233186511565557
ti|469008|org|Escherichia_coli_BL21(DE3)	0.0036456585585397873	0.0015105171545386118	8868.0	0.0015076214856586888	2.895668879922914e-06	0.00041139181434302925	0.00021491425898526796	1261.7265834782936	1.7033346352487729e-07	0.00364360311826065
ti|657323|org|Ruminococcus_sp._SR1/5	0.003438631745830498	0.00301217696897393	17684.0	0.002985604948664049	2.6572020309880858e-05	0.003912612068343533	0.0033520138947308927	19679.12719770023	0.00290077888382866	0.001653086263508934
ti|479436|org|Veillonella_parvula_DSM_2008	0.0022943819264673124	0.002251638054335353	13219.0	0.0022504457200906787	1.192334244674141e-06	0.002219948611555914	0.002016636881720704	11839.346420770531	0.001988813520116467	8.363373059071475e-05
ti|585394|org|Roseburia_hominis_A2-183	0.0021742247273751187	0.01484609434736478	87159.0	0.014819862993981948	2.6231353382831102e-05	0.015275105322821558	0.030217257700919747	177400.5945490946	0.019421591844570034	0.0638956591709155
ti|717962|org|Coprococcus_catus_GD/7	0.002122971663939991	0.0030605516726149953	17968.0	0.003043688659726032	1.686301288896285e-05	0.0037893914497279125	0.004918474473264574	28875.56192119717	0.002488912569025507	0.0067700738412597725
ti|610130|org|Clostridium_saccharolyticum_WM1	0.002110101882070066	0.008055580490482021	47293.0	0.007741996584132722	0.0003135839063492991	0.013655025683240615	0.018058773455963035	106020.11537988565	0.009129532978006373	0.055870909037331475
ti|595495|org|Escherichia_coli_KO11FL	0.0019470475367405454	0.0008334416370272246	4893.0	0.0008332713035636997	1.7033346352487729e-07	0.00043851765762774873	0.0002361442916502616	1386.3646447591468	1.0220007811492638e-06	0.003835228264726137
ti|347253|org|Streptococcus_salivarius_JIM8777	0.0010118482058879999	0.00060383212819569	3545.0	0.00060383212819569	0.0	0.00028057398038271793	0.0001687746364321562	990.8483802274507	6.643005077470214e-05	0.0004970330465655919
ti|657315|org|Roseburia_intestinalis_M50/1	0.0008591693559113826	0.0034940503372858076	20513.0	0.003475824656688646	1.822568059716187e-05	0.013595359509074643	0.014918638691602596	87584.89602029212	0.0016689272756167477	0.06877128423085158
