Total Number of Aligned Reads:	8125030	Total Number of Mapped Genomes:	2398
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|435590|org|Bacteroides_vulgatus_ATCC_8482	0.272197797477547	0.152847312563769	1241889.0	0.15268115933110402	0.0001661532326649871	0.2031819388774592	0.07646229338830385	621258.4276487704	0.07008798736743126	0.03496307090558435
ti|553174|org|Prevotella_melaninogenica_ATCC_25845	0.20123893592756803	0.30357783294338603	2466579.0	0.3022868838638134	0.0012909490795726293	0.08581896691650742	0.135777450860578	1103195.861565722	0.08775450675259046	0.13531125423536897
ti|515619|org|Eubacterium_rectale_ATCC_33656	0.14719870050615358	0.07504058446553429	609707.0	0.0749354771613151	0.00010510730421918443	0.0432637579277787	0.02037914597276996	165581.1724031351	0.006672221517951318	0.051359071904965276
ti|657322|org|Faecalibacterium_prausnitzii_SL3/3	0.07803989342945004	0.05464410592945503	443985.0	0.0545914292008768	5.2676728578232943e-05	0.07401887168807246	0.04786410064099426	388897.25363109756	0.04794985372361702	0.0010083655075735106
ti|657316|org|Megamonas_hypermegale_ART12/1	0.043678354986992275	0.01668953837708907	135603.0	0.01668929222415179	2.4615293728146236e-07	0.04255355864649695	0.01615983517913245	131299.14562550653	0.015970033341415356	0.00045501370456478313
ti|420247|org|Methanobrevibacter_smithii_ATCC_35061	0.04273417175799329	0.01504019062083463	122202.0	0.01504019062083463	0.0	0.04228607000420476	0.014936669830904059	121360.8904761904	0.014870222017641781	0.00016209170919984295
ti|264731|org|Prevotella_ruminicola_23	0.025391686439309943	0.06674584586149221	542312.0	0.06660935405776963	0.00013649180372257087	0.032334091743117965	0.08711830495455632	707838.8413049188	0.0737443430978101	0.0486976663470781
ti|709991|org|Odoribacter_splanchnicus_DSM_20712	0.024584348126305652	0.009716271816842523	78945.0	0.009706671852288545	9.599964553977031e-06	0.029761914282495885	0.011459705630391951	93110.45203810351	0.009520087925829196	0.016114525115599573
ti|515620|org|Eubacterium_eligens_ATCC_27750	0.018567086765474233	0.015032559879778905	122140.0	0.014940006375361076	9.255350441782985e-05	0.018661414024288052	0.013397985162591223	108859.03138560857	0.011385065655142197	0.012249062465000128
ti|226186|org|Bacteroides_thetaiotaomicron_VPI-5482	0.016167659384843026	0.016030710040455236	130250.0	0.015885849036865095	0.0001448610035901406	0.023791163968577406	0.025292144571927456	205499.43341124774	0.01650295445062972	0.041200463259827964
ti|435591|org|Parabacteroides_distasonis_ATCC_8503	0.014695586779707722	0.039061517311320695	317376.0	0.03901253287680168	4.8984434519011007e-05	0.01668554392988884	0.041631820960424774	338259.79425808013	0.0396277921435367	0.011083528306972405
ti|657313|org|Ruminococcus_torques_L2-14	0.012054425090726902	0.014422346748258161	117182.0	0.014131393976391472	0.0002909527718666885	0.01214555968658671	0.01178491037889951	95752.75037586989	0.00988759426119042	0.0058141323785881405
ti|679935|org|Alistipes_finegoldii_DSM_17242	0.010131915175070623	0.00907959724456402	73772.0	0.00907787417400305	1.7230705609702364e-06	0.007064026686627573	0.0074481365502689495	60516.33291503172	0.0066052679190107605	0.004814751453225403
ti|657321|org|Ruminococcus_bromii_L2-63	0.008739942788343967	0.014034902024977139	114034.0	0.013863948810035163	0.0001709532149419756	0.008302116363862865	0.012672809481165255	102966.95721875214	0.012489800037661399	0.0009988886194881742
ti|245018|org|butyrate-producing_bacterium_SSC/2	0.007934502705586325	0.004459552764728253	36234.0	0.004417829841859046	4.172292286920787e-05	0.00849597230310311	0.004293228236691597	34882.60821996633	0.004008231354222692	0.0011127343529808505
